icao24,callsign,origin_country,time_position,last_contact,longitude,latitude,baro_altitude,on_ground,velocity,heading,vertical_rate,sensors,geo_altitude,squawk,spi,position_source
a96f9c,N707LU  ,United States,1762987803,1762987803,-78.9781,37.2811,922.02,False,57.53,35.54,-0.33,,899.16,,False,0
ac2bd4,ASH6240 ,United States,1762987808,1762987808,-89.9344,38.1938,9753.6,False,223.69,207.98,0.0,,9989.82,7270,False,0
a9b338,N724JH  ,United States,1762987735,1762987735,-111.6688,33.1432,617.22,False,27.15,170.18,-0.98,,617.22,,False,0
0d0d91,AMX936  ,Mexico,1762987808,1762987808,-100.1084,25.7742,,True,5.4,250.31,,,,1057,False,0
a067d6,PERRIS1 ,United States,1762987518,1762987518,-117.2128,33.7429,510.54,False,53.52,324.78,0.0,,579.12,,False,0
a12731,UAL2007 ,United States,1762987808,1762987808,-90.7312,37.1891,10972.8,False,217.27,352.79,0.0,,11269.98,5410,False,0
a77e97,DAL793  ,United States,1762987808,1762987808,-84.0881,41.9861,4747.26,False,200.39,79.5,-5.2,,4648.2,5635,False,0
ae6c1f,RAIDR10 ,United States,1762987808,1762987808,-117.075,32.8838,373.38,False,65.51,256.84,-3.58,,381.0,,False,0
a7ce70,N6018K  ,United States,1762987665,1762987779,-96.4885,33.603,617.22,False,49.82,286.19,-2.6,,647.7,5257,False,0
abbce5,SWA3599 ,United States,1762987808,1762987808,-95.0966,30.0907,10972.8,False,211.62,283.5,0.0,,11468.1,7200,False,0
3c6509,DLH443  ,Germany,1762987808,1762987808,-70.3582,45.4541,11292.84,False,263.85,57.18,0.0,,10934.7,4142,False,0
ac8cf1,AAL2419 ,United States,1762987809,1762987809,-87.8651,41.8002,2232.66,False,158.52,163.21,11.7,,2164.08,,False,0
a0b7b8,UAL2683 ,United States,1762987808,1762987808,-113.2942,32.8778,10340.34,False,222.78,261.23,0.0,,10866.12,,False,0
aca991,N915DH  ,United States,1762987808,1762987808,-89.1239,35.6985,10668.0,False,188.05,346.88,-0.33,,10965.18,7253,False,0
ac8ce9,PDT5916 ,United States,1762987808,1762987808,-75.1188,39.9801,1866.9,False,126.52,75.4,0.0,,1767.84,5723,False,0
a08a06,N13394  ,United States,1762987808,1762987808,-76.2284,39.6558,792.48,False,64.03,81.22,-3.25,,746.76,,False,0
a92897,N69CH   ,United States,1762987738,1762987747,-95.0046,32.3852,1615.44,False,72.03,44.42,-0.33,,1676.4,2502,False,0
abc3c6,SWA8832 ,United States,1762987808,1762987808,-101.2996,33.5731,12192.0,False,214.74,283.44,0.0,,12694.92,0503,False,0
aa3b84,AMX687  ,United States,1762987808,1762987808,-94.186,31.926,11582.4,False,226.83,210.99,0.0,,12024.36,1624,False,0
ae6c33,DERRY84 ,United States,1762987807,1762987808,-86.8201,35.987,335.28,False,52.39,187.33,0.0,,365.76,,False,0
ad4010,N953CT  ,United States,1762987808,1762987808,-111.7719,40.0866,1584.96,False,51.49,357.71,2.6,,1607.82,,False,0
ac2c79,SWA1661 ,United States,1762987808,1762987808,-89.1669,35.7038,10363.2,False,215.15,248.83,0.0,,10675.62,,False,0
a842ac,JIA5102 ,United States,1762987808,1762987808,-83.0849,35.8091,8420.1,False,236.61,105.12,-9.1,,8633.46,1372,False,0
a16db9,AAL2967 ,United States,1762987808,1762987808,-83.5555,35.4835,7917.18,False,216.67,285.42,4.88,,8115.3,,False,0
a24720,RPA5721 ,United States,1762987808,1762987808,-73.7488,40.9317,1112.52,False,88.9,212.95,-4.55,,1005.84,1460,False,0
ac3f9c,DAL2928 ,United States,1762987809,1762987809,-76.9208,38.5591,3398.52,False,173.41,41.87,-7.8,,3322.32,5306,False,0
a10d1e,N167QS  ,United States,1762987808,1762987808,-114.9179,32.1032,13106.4,False,235.06,311.54,-0.33,,13624.56,,False,0
ab1380,N8122Z  ,United States,1762987808,1762987808,-88.8954,40.4586,396.24,False,45.17,14.51,-2.6,,403.86,,False,0
a1272f,UAL2301 ,United States,1762987808,1762987808,-82.4191,27.8259,830.58,False,96.22,181.23,0.0,,906.78,1054,False,0
ac8cef,N908AL  ,United States,1762987808,1762987808,-80.0875,26.5928,-83.82,False,27.54,32.8,-0.33,,-22.86,,False,0
ac80b5,N9042Q  ,United States,1762987808,1762987808,-112.9371,40.7886,2804.16,False,53.54,87.8,-0.65,,2903.22,,False,0
a988f0,DAL564  ,United States,1762987808,1762987808,-82.2697,38.745,9753.6,False,190.57,267.21,0.0,,9806.94,,False,0
ac468d,,United States,1762987805,1762987805,-97.0327,32.9141,,True,8.23,0.0,,,,,False,0
aca99c,DAL1962 ,United States,1762987809,1762987809,-82.8224,29.3789,11277.6,False,242.59,5.96,0.0,,11780.52,,False,0
aa9bf9,N783DC  ,United States,1762987808,1762987808,-90.1007,37.2716,11277.6,False,208.31,58.43,0.0,,11582.4,,False,0
a12711,UAL1336 ,United States,1762987808,1762987808,-101.5412,37.3066,10363.2,False,215.55,251.35,0.0,,10782.3,3361,False,0
a12712,UAL1065 ,United States,1762987808,1762987808,-80.5195,37.2698,10363.2,False,179.54,238.95,0.0,,10530.84,2712,False,0
a7858e,JBU1016 ,United States,1762987784,1762987784,-74.1749,40.6896,,True,0.0,331.88,,,,4062,False,0
a8a5ae,N6562M  ,United States,1762987807,1762987807,-81.9656,27.9065,472.44,False,41.39,327.69,0.98,,518.16,,False,0
a8f529,N67657  ,United States,1762987808,1762987808,-118.158,33.6563,762.0,False,40.26,243.43,-3.58,,762.0,,False,0
a6ae9e,FST53   ,United States,1762987808,1762987808,-110.8804,33.5601,8503.92,False,215.33,248.71,-1.95,,9014.46,,False,0
aa4252,JBU606  ,United States,1762987758,1762987759,-74.1771,40.6829,,True,2.57,329.06,,,,3344,False,0
ad400a,N953CM  ,United States,1762987808,1762987808,-86.1339,41.7608,7924.8,False,78.51,320.05,0.0,,7863.84,,False,0
a842e7,QXE2240 ,United States,1762987808,1762987808,-121.9378,37.3743,,True,13.38,320.62,,,,,False,0
ac2038,SWA2757 ,United States,1762987808,1762987808,-122.182,42.743,10332.72,False,224.04,149.96,6.83,,10477.5,,False,0
a96ee2,N707DH  ,United States,1762987806,1762987808,-105.8322,34.5554,8351.52,False,248.79,112.75,11.05,,8801.1,,False,0
ac335b,SWA3552 ,United States,1762987809,1762987809,-90.9163,38.7014,3733.8,False,186.86,87.95,-7.8,,3832.86,,False,0
adb653,ASA131  ,United States,1762987809,1762987809,-122.9222,47.6558,5372.1,False,198.08,322.39,9.75,,5364.48,,False,0
a96edc,N707DB  ,United States,1762987808,1762987808,-78.2135,38.1852,2887.98,False,71.09,207.12,3.58,,2811.78,,False,0
a39b94,JNX01   ,United States,1762987808,1762987808,-73.1111,41.1808,1905.0,False,116.85,272.02,-10.08,,1752.6,1041,False,0
abb0d3,N852X   ,United States,1762987808,1762987808,-76.4869,39.3866,9144.0,False,101.49,225.21,0.33,,9029.7,6615,False,0
a8a5bf,N65624  ,United States,1762987808,1762987808,-82.1138,28.045,487.68,False,51.35,217.67,1.3,,556.26,,False,0
a3059c,N294PA  ,United States,1762987560,1762987561,-80.6634,28.3326,60.96,False,39.25,349.43,-2.6,,91.44,3034,False,0
acdcce,N928KL  ,United States,1762987808,1762987808,-96.8373,32.7688,1181.1,False,96.45,193.89,1.63,,1226.82,,False,0
3c15c2,OCN68   ,Germany,1762987766,1762987770,-81.3216,28.3848,129.54,False,69.45,359.58,-3.25,,190.5,7247,False,0
a1270b,UAL463  ,United States,1762987805,1762987805,-87.9231,41.9704,,True,10.29,90.0,,,,1720,False,0
abc3ec,SWA785  ,United States,1762987808,1762987808,-118.0457,34.1521,6682.74,False,218.46,55.75,13.66,,6941.82,,False,0
4a91b3,SAS950  ,Sweden,1762987808,1762987808,-72.7063,46.3321,9441.18,False,235.11,46.77,0.0,,9052.56,2213,False,0
a7e890,N6089F  ,United States,1762987808,1762987808,-96.8453,33.0243,472.44,False,45.73,252.99,-0.98,,495.3,,False,0
a7ce6c,N6018F  ,United States,1762987808,1762987808,-74.8669,41.0254,815.34,False,59.22,101.02,0.33,,708.66,1200,False,0
a7e894,DSU07   ,United States,1762987808,1762987808,-90.7578,33.7601,,True,7.72,174.38,,,,1200,False,0
aa4e80,AAL2518 ,United States,1762987808,1762987808,-80.2083,26.1632,3398.52,False,179.22,354.89,6.83,,3550.92,,False,0
ae601a,R20939  ,United States,1762987808,1762987808,-75.747,43.9621,1402.08,False,44.9,175.4,4.88,,1181.1,,False,0
ae6c72,G21187  ,United States,1762987436,1762987624,-73.7182,42.7221,525.78,False,46.94,207.41,0.0,,419.1,,False,0
a8b8ba,JBU170  ,United States,1762987685,1762987686,-78.3589,31.4079,10675.62,False,232.74,8.0,0.0,,11064.24,,False,0
aaec9c,AAL3147 ,United States,1762987809,1762987809,-79.0405,27.2913,11277.6,False,242.19,16.66,-0.33,,11849.1,2171,False,0
ad4040,N953ER  ,United States,1762987533,1762987533,-80.2489,33.0853,152.4,False,35.44,230.3,-1.3,,182.88,,False,0
a3fe7f,N35672  ,United States,1762987732,1762987733,-94.1701,36.0241,426.72,False,35.94,246.37,-2.28,,472.44,,False,0
a23428,EPI241  ,United States,1762987806,1762987807,-85.1021,30.2912,1234.44,False,48.4,272.44,-0.98,,1295.4,,False,0
a988d1,N713SQ  ,United States,1762987765,1762987807,-81.3105,28.5695,213.36,False,36.12,197.4,-2.6,,266.7,2222,True,0
aa05f6,N745JS  ,United States,1762987808,1762987808,-119.1393,37.1689,10058.4,False,232.64,71.97,0.0,,10363.2,,False,0
a83ba0,N63CL   ,United States,1762987615,1762987615,-82.1004,27.9889,365.76,False,53.05,92.78,-1.3,,426.72,,False,0
a65220,VOI3261 ,United States,1762987728,1762987728,-114.4222,31.3184,10972.8,False,228.58,308.24,0.0,,11513.82,,False,0
a10d56,SKW5798 ,United States,1762987808,1762987808,-95.0148,29.9776,853.44,False,110.61,270.53,-0.33,,914.4,5727,False,0
ac2c9c,SWA2428 ,United States,1762987808,1762987808,-83.234,34.5355,10668.0,False,249.4,132.58,0.0,,10965.18,1507,False,0
a161a2,N1886V  ,United States,1762987808,1762987808,-89.1391,35.6722,868.68,False,45.32,140.53,-0.33,,906.78,,False,0
a0b7df,UAL2487 ,United States,1762987808,1762987808,-117.1192,34.6908,8122.92,False,261.52,54.53,1.63,,8473.44,,False,0
a9a097,N7195V  ,United States,1762987808,1762987808,-78.6556,36.3082,1341.12,False,36.97,238.08,2.93,,1310.64,,False,0
a9d8a8,N73307  ,United States,1762987808,1762987808,-84.5498,33.3273,472.44,False,54.89,79.74,-0.98,,495.3,,False,0
a1c4b4,N213AN  ,United States,1762987808,1762987808,-121.839,37.333,335.28,False,44.92,320.11,-0.98,,304.8,,False,0
0d0d4b,XAMHA   ,Mexico,1762987673,1762987693,-82.5424,27.9611,-60.96,False,57.12,1.55,0.0,,7.62,4253,False,0
a04dfa,DAL968  ,United States,1762987808,1762987808,-74.7393,40.659,6248.4,False,205.18,245.88,8.45,,6080.76,1715,False,0
a0f427,UAL970  ,United States,1762987808,1762987808,-80.8141,42.0778,9448.8,False,297.53,91.98,0.33,,9243.06,5153,False,0
a988cc,SKW4950 ,United States,1762987698,1762987698,-111.995,33.4365,,True,0.9,129.38,,,,,False,0
a4d5f0,UPS5218 ,United States,1762987808,1762987808,-78.3093,38.5308,7345.68,False,247.28,71.94,-6.18,,7345.68,,False,0
a72ef7,GJS4460 ,United States,1762987808,1762987808,-84.1353,39.8172,7627.62,False,215.22,40.73,9.43,,7673.34,,False,0
ac205f,SWA2521 ,United States,1762987808,1762987808,-97.8705,37.45,11277.6,False,259.57,115.35,0.0,,11666.22,,False,0
aa05e7,ENY4222 ,United States,1762987808,1762987808,-87.8688,43.3529,3962.4,False,198.93,195.29,0.65,,3886.2,1651,False,0
a4bbde,DAL80   ,United States,1762987809,1762987809,-121.7501,48.3069,5913.12,False,238.86,51.03,5.53,,5935.98,3521,False,0
a0b7fa,UAL1729 ,United States,1762987808,1762987808,-117.8603,34.2563,6377.94,False,235.29,55.96,6.5,,6637.02,,False,0
adf0a3,KOW998  ,United States,1762987808,1762987808,-79.1393,27.0189,8176.26,False,220.95,11.41,6.18,,8602.98,,False,0
ae6015,COUGR34 ,United States,1762987690,1762987693,-122.5935,47.1167,312.42,False,50.28,166.39,-3.25,,297.18,,False,0
a5e2b2,OFT9    ,United States,1762987808,1762987808,-94.4293,32.9986,6202.68,False,117.59,15.74,3.9,,6492.24,,False,0
adb65b,DAL3095 ,United States,1762987808,1762987808,-84.4347,33.6446,,True,11.83,90.0,,,,1012,False,0
ab38a1,DAL874  ,United States,1762987807,1762987808,-94.9535,38.8358,11277.6,False,261.15,113.08,0.0,,11567.16,6023,False,0
adc98b,N988H   ,United States,1762987807,1762987808,-103.4327,35.9065,13106.4,False,228.01,260.39,0.0,,13555.98,2555,False,0
a988da,N713SZ  ,United States,1762987703,1762987704,-80.4358,26.681,518.16,False,57.8,196.02,-0.98,,579.12,,False,0
ace3f4,N93GP   ,United States,1762987698,1762987698,-75.2067,39.9324,304.8,False,30.47,248.2,-0.65,,236.22,,False,0
a748ec,LXJ569  ,United States,1762987808,1762987808,-114.3826,34.1858,8503.92,False,217.02,251.48,-8.13,,8884.92,4124,False,0
a12750,UAL268  ,United States,1762987808,1762987808,-73.9637,40.0587,4488.18,False,207.01,104.83,8.45,,4335.78,2744,False,0
c044bb,ASP567  ,Canada,1762987808,1762987808,-74.652,40.6814,1257.3,False,138.4,33.63,-0.33,,1143.0,7317,False,0
a067f6,KOW125  ,United States,1762987808,1762987809,-75.4241,40.1211,4015.74,False,177.07,78.27,0.65,,3878.58,2663,False,0
a9b39e,NKS154  ,United States,1762987808,1762987808,-84.4072,33.6318,312.42,False,64.82,269.55,-3.25,,350.52,7172,False,0
ac2082,SWA3707 ,United States,1762987807,1762987808,-82.6025,30.5334,8610.6,False,261.86,149.15,-4.88,,9006.84,6042,False,0
a6b554,N531ND  ,United States,1762987808,1762987808,-122.3443,48.3158,967.74,False,66.4,347.47,-0.33,,899.16,,False,0
a64b4f,N5041H  ,United States,1762987807,1762987807,-111.6457,33.7708,1676.4,False,43.33,29.91,0.33,,1729.74,,False,0
a0b7bd,UAL1812 ,United States,1762987808,1762987808,-108.8642,39.5131,9738.36,False,205.43,260.63,0.0,,10142.22,,False,0
a842a3,NDU31   ,United States,1762987804,1762987804,-97.3299,47.7251,868.68,False,47.33,270.62,-0.98,,838.2,,False,0
adb68b,N983CR  ,United States,1762987808,1762987808,-93.5407,41.9182,2522.22,False,148.73,193.6,-7.8,,2552.7,,False,0
a842a9,NKS613  ,United States,1762987742,1762987808,-74.1765,40.6883,,True,0.0,230.62,,,,,False,0
a3eb7b,N3514U  ,United States,1762987745,1762987745,-80.0261,39.2155,2918.46,False,78.15,80.91,0.0,,2827.02,,False,0
af8023,EVAL01  ,United States,1762987805,1762987808,-86.5393,34.8585,396.24,False,41.68,358.59,0.0,,449.58,,False,0
a4c2f8,AAL2094 ,United States,1762987809,1762987809,-117.3147,33.8333,2491.74,False,141.66,262.49,-7.8,,2575.56,,False,0
a1141f,FDL69   ,United States,1762987777,1762987777,-73.4039,40.7223,91.44,False,34.61,311.99,-2.93,,7.62,,False,0
a65e8c,N5096C  ,United States,1762987805,1762987805,-93.6404,44.7383,716.28,False,47.03,210.21,0.98,,701.04,,False,0
acd0ca,AAL1238 ,United States,1762987808,1762987808,-83.5409,31.5718,11582.4,False,213.34,340.12,0.0,,11993.88,1373,False,0
aa4200,SKW6242 ,United States,1762987808,1762987808,-82.5647,41.922,4648.2,False,217.39,105.09,-12.03,,4511.04,6201,False,0
a08a1a,AAL2219 ,United States,1762987808,1762987808,-96.9131,33.0874,2286.0,False,119.87,0.49,-5.85,,2385.06,6131,False,0
ae6c6f,G21184  ,United States,1762987808,1762987808,-73.3538,40.6259,358.14,False,52.55,246.95,0.0,,266.7,,False,0
a8b8c4,N661JM  ,United States,1762987542,1762987579,-108.9029,35.1907,11277.6,False,217.09,266.06,0.33,,11795.76,,False,0
a11435,N169ME  ,United States,1762987808,1762987808,-121.4765,37.7865,548.64,False,42.81,212.74,-2.6,,518.16,,False,0
a36713,N3181Q  ,United States,1762987808,1762987808,-84.5001,33.7667,350.52,False,45.97,95.14,1.3,,365.76,,False,0
a08a6b,DAL1613 ,United States,1762987809,1762987809,-106.3087,40.0234,11277.6,False,263.47,66.04,0.33,,11696.7,7615,True,0
ab0e2b,N811ME  ,United States,1762987791,1762987792,-76.7682,39.9887,381.0,False,42.33,73.77,-4.23,,320.04,,False,0
ad18b0,DAL1353 ,United States,1762987806,1762987806,-81.7525,38.372,9753.6,False,214.48,211.36,0.0,,9837.42,5736,False,0
a08a85,EDV5435 ,United States,1762987808,1762987809,-81.8886,35.7633,8542.02,False,215.73,224.32,0.0,,8763.0,2715,False,0
ab6ebe,RDN676  ,United States,1762987808,1762987808,-96.2924,33.683,2697.48,False,149.83,228.76,-4.88,,2819.4,1160,False,0
a60409,EJA487  ,United States,1762987666,1762987671,-105.1111,39.9084,,True,0.0,303.75,,,,3154,False,0
a281d5,N2603Y  ,United States,1762987808,1762987808,-121.007,38.3444,3505.2,False,67.1,54.36,0.0,,3566.16,,False,0
ab75aa,N8377B  ,United States,1762987808,1762987808,-82.5028,34.9387,1036.32,False,45.51,222.71,0.0,,1051.56,,False,0
aaee1a,N803ME  ,United States,1762987808,1762987808,-69.8383,44.3256,800.1,False,57.84,314.64,-0.33,,662.94,,False,0
c059ce,FGD116  ,Canada,1762987808,1762987808,-119.9551,48.0765,10363.2,False,187.09,280.14,0.0,,10424.16,,False,0
a3a446,N3337E  ,United States,1762987538,1762987559,-81.3694,35.7507,426.72,False,32.67,236.56,-0.98,,419.1,,False,0
aa55b5,SKW4968 ,United States,1762987808,1762987808,-106.7944,35.5176,6103.62,False,192.6,267.4,7.48,,6408.42,,False,0
a8e29c,DAL1497 ,United States,1762987808,1762987808,-82.8531,30.893,8846.82,False,256.85,148.35,-0.33,,9220.2,1162,False,0
ae0075,ANGRY22 ,United States,1762987801,1762987801,-99.792,34.1175,4594.86,False,205.07,5.18,10.08,,4655.82,,False,0
a48759,JRE391  ,United States,1762987805,1762987806,-112.3371,37.2316,13106.4,False,206.36,302.58,-0.33,,13555.98,,False,0
a677ca,ASA31   ,United States,1762987542,1762987545,-73.7777,40.6343,,True,6.94,30.94,,,,,False,0
a39aae,N331MW  ,United States,1762987808,1762987808,-92.1038,42.9419,12199.62,False,189.13,240.51,0.33,,12306.3,4112,False,0
a34d63,UCA4244 ,United States,1762987809,1762987809,-87.1751,34.3138,4518.66,False,173.38,233.81,9.75,,4678.68,1637,False,0
ac4843,SWA1919 ,United States,1762987728,1762987728,-86.6563,36.1412,167.64,False,73.69,198.31,-3.58,,220.98,1403,False,0
ae006e,BURNY36 ,United States,1762987644,1762987644,-98.8151,34.1106,2385.06,False,180.51,100.51,-35.44,,3680.46,,False,0
ab5bb1,SWA2119 ,United States,1762987808,1762987808,-96.9263,32.9173,563.88,False,87.9,141.65,0.0,,601.98,,False,0
a34113,THNDR43 ,United States,1762987808,1762987808,-104.8438,38.9901,2225.04,False,31.25,122.91,-3.58,,2286.0,,False,0
a77dae,DAL413  ,United States,1762987808,1762987808,-93.7482,44.7841,4008.12,False,171.49,72.54,-5.53,,4000.5,,False,0
a0079d,N1004E  ,United States,1762987808,1762987808,-122.1202,37.4697,76.2,False,32.82,170.98,-2.6,,45.72,,False,0
a12796,UAL368  ,United States,1762987781,1762987781,-77.44,38.9246,,True,7.72,180.0,,,,,False,0
ab0e4c,AAL1766 ,United States,1762987808,1762987808,-97.0258,32.9673,426.72,False,72.02,180.0,-4.23,,457.2,4370,False,0
aa9e28,SWA196  ,United States,1762987808,1762987808,-104.4008,39.6294,4556.76,False,182.84,201.8,15.61,,4709.16,,False,0
a2ddd1,N284L   ,United States,1762987808,1762987808,-103.9575,38.9635,2979.42,False,55.03,311.59,0.0,,3063.24,,False,0
a10d75,N167UD  ,United States,1762987808,1762987808,-96.1382,41.3274,1005.84,False,46.57,134.1,0.0,,1028.7,2443,False,0
a1277b,UAL2388 ,United States,1762987808,1762987808,-84.0683,35.4528,10972.8,False,206.6,236.27,0.0,,11254.74,,False,0
a10d82,AAL757  ,United States,1762987808,1762987808,-121.3107,46.9799,6400.8,False,199.33,304.06,-9.43,,6454.14,2351,False,0
a34d52,JBU2033 ,United States,1762987808,1762987808,-93.2905,30.9772,10751.82,False,206.65,247.46,-11.05,,11216.64,6646,False,0
a1c4d8,MXY734  ,United States,1762987808,1762987808,-77.7602,34.2244,10363.2,False,220.86,191.96,0.0,,10629.9,,False,0
a46d29,UAL2440 ,United States,1762987808,1762987808,-115.107,36.0737,685.8,False,83.34,270.0,-3.9,,693.42,,False,0
a0b7fd,UAL1829 ,United States,1762987674,1762987680,-95.3161,30.0072,68.58,False,76.65,269.62,-3.9,,99.06,6574,True,0
a0b7fb,UAL576  ,United States,1762987808,1762987808,-103.0224,36.8995,10980.42,False,218.79,243.31,0.0,,11445.24,3234,False,0
a83d18,N63TM   ,United States,1762987808,1762987808,-84.3754,39.1214,350.52,False,54.13,278.75,-3.9,,342.9,,False,0
ac1b21,SWA3254 ,United States,1762987661,1762987661,-115.1487,36.0801,,True,4.63,334.69,,,,,False,0
a4c43a,N406PK  ,United States,1762987696,1762987696,-85.3933,35.8865,2377.44,False,80.58,275.13,-0.33,,2407.92,,False,0
a3b796,DAL1619 ,United States,1762987808,1762987808,-84.4096,33.6347,,True,2.06,267.19,,,,,False,0
aa9e15,N7830T  ,United States,1762987786,1762987786,-96.5475,35.0124,1310.64,False,50.37,325.82,0.65,,1379.22,,False,0
a64ab0,VJA504  ,United States,1762987804,1762987806,-97.6618,30.1884,,True,0.0,180.0,,,,,False,0
a28de0,N264AG  ,United States,1762987808,1762987808,-81.1759,32.7056,10058.4,False,193.98,7.31,0.33,,10408.92,3066,False,0
ac8ee5,SWA2253 ,United States,1762987808,1762987808,-86.7906,32.1003,12496.8,False,265.27,57.11,0.0,,12877.8,7462,False,0
a304b2,N294DS  ,United States,1762987806,1762987806,-115.2015,36.2099,,True,2.31,323.44,,,,,False,0
ac95ba,WUP91   ,United States,1762987808,1762987808,-96.0026,39.5416,13723.62,False,242.66,69.91,0.0,,13975.08,3003,False,0
a3f1c2,UPS2076 ,United States,1762987809,1762987809,-74.4396,40.8622,1501.14,False,144.85,55.12,-4.88,,1386.84,6774,False,0
aa309b,N756CX  ,United States,1762987808,1762987808,-117.9187,33.4999,1615.44,False,76.54,98.89,0.0,,1645.92,,False,0
a0f44c,DAL957  ,United States,1762987808,1762987809,-88.8636,34.777,11277.6,False,255.31,96.6,0.0,,11582.4,2666,False,0
ab5bbe,PFA342  ,United States,1762987807,1762987807,-80.3976,27.4752,845.82,False,48.98,72.9,0.65,,899.16,,False,0
ab5bd4,SWA3384 ,United States,1762987808,1762987808,-104.685,39.8694,,True,14.92,180.0,,,,,False,0
a664c4,N5107H  ,United States,1762987697,1762987699,-122.4205,45.6279,274.32,False,32.82,103.6,-3.9,,213.36,,False,0
acdea4,N9283A  ,United States,1762987808,1762987808,-122.8646,47.0787,1554.48,False,64.77,83.16,0.0,,1485.9,,False,0
ac486a,SWA2115 ,United States,1762987808,1762987808,-85.4291,37.0276,11879.58,False,248.03,154.18,0.0,,12108.18,,False,0
ace5b6,AAL2945 ,United States,1762987808,1762987808,-104.4278,38.2943,10058.4,False,252.48,79.79,0.0,,10477.5,1367,False,0
adfeb6,GORDO31 ,United States,1762987808,1762987808,-95.8748,41.0987,358.14,False,78.01,308.31,-4.55,,403.86,3652,False,0
ac353a,N886MH  ,United States,1762987721,1762987722,-114.6051,36.0639,1097.28,False,66.65,95.31,-0.98,,1089.66,,False,0
ab6efc,DAL1044 ,United States,1762987808,1762987809,-89.2819,38.229,10972.8,False,205.75,331.96,0.0,,11216.64,,False,0
abbee3,DAL37   ,United States,1762987808,1762987808,-76.5579,42.7318,12192.0,False,238.39,211.05,0.0,,11993.88,0767,False,0
aaee71,EJA803  ,United States,1762987808,1762987808,-122.1293,47.1788,4983.48,False,189.05,158.11,22.76,,4998.72,,False,0
a0da94,N154RT  ,United States,1762987808,1762987809,-77.4259,36.6039,12199.62,False,207.95,211.13,-0.33,,12329.16,1057,False,0
ae1eb6,RN049   ,United States,1762987665,1762987701,-86.2797,32.2375,1363.98,False,93.24,157.96,-7.48,,1440.18,,False,0
ac2e74,UAL1389 ,United States,1762987808,1762987808,-93.1456,39.6584,10965.18,False,200.64,265.88,0.0,,11193.78,,False,0
a11fa1,UAL2027 ,United States,1762987808,1762987809,-91.9812,41.9836,11887.2,False,272.1,97.82,0.0,,11986.26,3725,False,0
adfea1,,United States,1762987808,1762987808,-74.8675,39.5374,640.08,False,100.88,287.51,-0.65,,571.5,,False,0
a45a50,N38QA   ,United States,1762987808,1762987808,-84.2386,34.1545,1158.24,False,122.62,316.19,-6.18,,1196.34,0722,False,0
a0692d,N1254D  ,United States,1762987808,1762987808,-96.8815,33.0709,556.26,False,50.77,160.46,0.0,,579.12,0030,False,0
ab62d3,SWA324  ,United States,1762987808,1762987808,-96.5182,30.8292,7696.2,False,228.33,158.87,-11.38,,8084.82,2503,False,0
a9fb67,EJA742  ,United States,1762987808,1762987808,-78.5851,43.0846,1257.3,False,134.71,119.01,-7.48,,1135.38,0564,False,0
ac4888,SWA101  ,United States,1762987807,1762987807,-112.0077,33.4321,,True,8.75,87.19,,,,2732,False,0
abbedb,AAL3170 ,United States,1762987808,1762987808,-87.8207,41.8844,2392.68,False,162.05,90.0,-4.23,,2339.34,3041,False,0
ab5bf0,SWA2865 ,United States,1762987808,1762987808,-87.886,41.5434,1501.14,False,112.94,83.2,0.0,,1478.28,3601,False,0
aae242,ERY80   ,United States,1762987808,1762987808,-81.6652,35.9232,11879.58,False,207.82,356.03,0.33,,12108.18,1655,False,0
a09188,AAL615  ,United States,1762987808,1762987809,-109.809,32.2847,9745.98,False,218.85,283.87,0.0,,10233.66,6207,False,0
a2ddff,N284MW  ,United States,1762987808,1762987808,-98.7085,31.92,11582.4,False,231.61,322.67,0.0,,12085.32,2703,False,0
adfed2,R51264  ,United States,1762987808,1762987808,-85.4182,31.2944,297.18,False,55.69,316.87,-0.98,,335.28,,False,0
acdedc,N9284X  ,United States,1762987807,1762987808,-113.3272,42.1745,7048.5,False,126.96,135.49,0.0,,7254.24,,False,0
a2d1bc,ASA521  ,United States,1762987808,1762987809,-122.9504,40.1665,11285.22,False,195.58,184.53,0.0,,11475.72,1633,False,0
a22155,VWA102  ,United States,1762987809,1762987809,-111.7023,33.4969,723.9,False,47.67,55.11,1.3,,746.76,,False,0
a557c3,SWA1715 ,United States,1762987808,1762987808,-121.9127,37.8076,2133.6,False,122.43,282.87,0.0,,2156.46,,False,0
a411b7,N361TL  ,United States,1762987808,1762987808,-83.4664,38.4218,13106.4,False,179.59,349.27,0.0,,13220.7,2042,False,0
aaf56d,N805LC  ,United States,1762987635,1762987635,-111.9131,33.6207,426.72,False,26.2,223.41,-0.33,,419.1,,False,0
adfeba,SAM281  ,United States,1762987808,1762987808,-78.0981,41.0416,7620.0,False,244.31,147.38,0.0,,7399.02,6344,False,0
a6a29f,N52671  ,United States,1762987808,1762987808,-95.7656,41.2362,457.2,False,35.56,93.32,0.0,,502.92,,False,0
a53db2,LXJ437  ,United States,1762987808,1762987808,-96.5967,32.0146,2179.32,False,132.61,274.45,20.16,,2286.0,,False,0
c0219c,ACA7037 ,Canada,1762987808,1762987808,-89.152,41.0815,11277.6,False,271.81,123.42,0.0,,11369.04,2120,False,0
aaa5ff,SWA4258 ,United States,1762987808,1762987808,-120.8287,35.8409,10264.14,False,228.18,327.24,-9.75,,10607.04,,False,0
